"rent_euro","rentsqm_euro","area","yearc","glocation","tlocation","nkitchen","pkitchen","eboden","year01","yearc2","yearc3","invarea"
520.4951171875,5.98270273208618,87,1971,0,0,0,0,1,0,3884841,7657021440,0.0114942528307438
701.032287597656,5.84193420410156,120,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.00833333376795053
277.273590087891,5.54547166824341,50,1963,0,0,0,0,0,0,3853369,7564163584,0.0199999995529652
275.330688476562,5.98544883728027,46,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.0217391308397055
360.972076416016,6.68466567993164,54,1957,0,0,0,0,1,0,3829849,7495014400,0.0185185186564922
304.218658447266,7.60546684265137,40,1971,0,0,0,0,1,0,3884841,7657021440,0.025000000372529
595.501647949219,6.92443609237671,86,1972,1,0,0,0,0,0,3888784,7668682240,0.0116279069334269
366.033874511719,9.15084552764893,40,1964,0,0,1,0,0,0,3857296,7575729152,0.025000000372529
249.561569213867,4.53748273849487,55,1939,1,0,0,1,0,0,3759721,7290099200,0.0181818176060915
217.810348510742,4.3562068939209,50,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0199999995529652
503.213470458984,6.98907852172852,72,1959,0,0,0,0,1,0,3837681,7518017024,0.0138888889923692
236.370223999023,11.8185119628906,20,1967,0,0,0,0,0,0,3869089,7610498048,0.0500000007450581
54.7593612670898,1.71123003959656,32,1961,0,0,0,0,1,0,3845521,7541066752,0.03125
382.139556884766,4.54928064346313,84,1972,1,0,0,0,0,0,3888784,7668682240,0.0119047621265054
1072.74157714844,9.41001510620117,114,1931,1,0,0,1,0,0,3728761,7200237568,0.00877192988991737
749.707336425781,8.33007907867432,90,1971,0,0,0,0,0,0,3884841,7657021440,0.0111111113801599
842.966918945312,11.8727750778198,71,1994,1,0,0,0,0,0,3976036,7928215552,0.0140845067799091
594.121154785156,5.45065259933472,109,1918,1,0,0,0,0,0,3678724,7055792640,0.00917431153357029
305.036712646484,5.08394527435303,60,1929,1,0,0,0,0,0,3721041,7177888256,0.0166666675359011
281.261657714844,4.5364785194397,62,1918,0,0,0,0,1,0,3678724,7055792640,0.0161290317773819
283.971527099609,5.795334815979,49,1957.5,0,0,0,0,1,0,3831806.25,7500760576,0.0204081628471613
349.7236328125,5.46443176269531,64,1957,0,0,0,0,1,0,3829849,7495014400,0.015625
514.155090332031,7.14104509353638,72,1965,0,0,0,0,1,0,3861225,7587307008,0.0138888889923692
511.087341308594,6.90658712387085,74,1971,1,0,0,0,0,0,3884841,7657021440,0.013513513840735
375.850646972656,6.06210660934448,62,1994.5,0,0,0,0,1,0,3978030.25,7934181376,0.0161290317773819
381.883911132812,8.67918014526367,44,1970,0,0,0,0,1,0,3880900,7645372928,0.0227272734045982
288.777648925781,8.25078868865967,35,1966,1,0,1,0,1,0,3865156,7598896640,0.0285714287310839
441.960723876953,6.05425834655762,73,1918,0,0,0,1,0,0,3678724,7055792640,0.0136986300349236
313.728698730469,4.97982025146484,63,1939,1,0,0,0,0,0,3759721,7290099200,0.0158730167895555
434.444732666016,6.38889360427856,68,1972,1,0,0,0,0,0,3888784,7668682240,0.0147058824077249
593.661010742188,7.91547822952271,75,1918,1,0,0,0,0,0,3678724,7055792640,0.0133333336561918
560.938293457031,9.34897232055664,60,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.0166666675359011
298.594451904297,11.9437789916992,25,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0399999991059303
1132.46032714844,9.8474817276001,115,1968,0,1,0,0,0,0,3873024,7622111232,0.00869565177708864
255.645935058594,4.73418426513672,54,1950,1,0,0,0,0,0,3802500,7414875136,0.0185185186564922
549.689880371094,8.32863330841064,66,1957.5,0,0,1,0,0,0,3831806.25,7500760576,0.0151515156030655
269.808746337891,5.18863105773926,52,1960,1,0,0,0,0,0,3841600,7529536000,0.0192307699471712
492.629730224609,9.85259437561035,50,1929,1,0,1,0,0,0,3721041,7177888256,0.0199999995529652
310.558715820312,4.85247993469238,64,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.015625
645.659423828125,8.27768230438232,78,1984,1,0,0,0,0,0,3936256,7809531904,0.0128205129876733
323.443237304688,10.7814435958862,30,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.0333333350718021
201.653518676758,5.6014838218689,36,1972,0,0,1,0,0,0,3888784,7668682240,0.0277777779847383
771.948486328125,11.5216197967529,67,1993,0,0,0,1,0,0,3972049,7916293632,0.0149253727868199
574.180786132812,9.26097869873047,62,1984,0,0,0,0,0,0,3936256,7809531904,0.0161290317773819
466.195922851562,9.32391834259033,50,1982,1,0,0,0,0,0,3928324,7785937920,0.0199999995529652
110.899208068848,1.76030480861664,63,1938,0,0,0,0,1,0,3755844,7278825472,0.0158730167895555
479.898559570312,6.07466411590576,79,1968,0,0,0,0,0,0,3873024,7622111232,0.0126582281664014
513.797241210938,8.5632848739624,60,1983,0,0,0,0,0,0,3932289,7797729280,0.0166666675359011
443.238952636719,5.61062049865723,79,1918,1,0,0,0,1,0,3678724,7055792640,0.0126582281664014
557.768310546875,4.29052543640137,130,1957.5,0,0,0,0,0,0,3831806.25,7500760576,0.00769230769947171
172.663269042969,4.01542472839355,43,1918,1,0,0,0,1,0,3678724,7055792640,0.0232558138668537
585.378112792969,6.7284836769104,87,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.0114942528307438
284.073760986328,4.73456239700317,60,1918,0,0,0,0,1,0,3678724,7055792640,0.0166666675359011
354.529815673828,4.07505512237549,87,1918,1,0,0,0,0,0,3678724,7055792640,0.0114942528307438
444.619415283203,5.29308795928955,84,1968,0,0,0,0,1,0,3873024,7622111232,0.0119047621265054
398.552032470703,6.32622480392456,63,1994.5,0,0,0,0,0,0,3978030.25,7934181376,0.0158730167895555
669.638977050781,4.78313541412354,140,1918,1,0,0,0,0,0,3678724,7055792640,0.00714285718277097
496.004241943359,6.6133918762207,75,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0133333336561918
172.61213684082,2.36455011367798,73,1953,1,0,0,0,1,0,3814209,7449149952,0.0136986300349236
367.414337158203,5.24877405166626,70,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.0142857143655419
599.336303710938,9.36462783813477,64,1960,1,0,0,0,1,0,3841600,7529536000,0.015625
444.823944091797,10.1096363067627,44,1973,0,0,0,0,0,0,3892729,7680354304,0.0227272734045982
429.127258300781,7.66298723220825,56,1918,1,0,0,0,1,0,3678724,7055792640,0.0178571436554193
441.602813720703,2.94401860237122,150,1954,1,0,0,0,0,0,3818116,7460598784,0.00666666682809591
444.210388183594,3.33992791175842,133,1918,1,0,0,0,0,0,3678724,7055792640,0.00751879718154669
695.203552246094,11.5867223739624,60,1918,1,0,0,0,0,0,3678724,7055792640,0.0166666675359011
493.805694580078,7.59701013565063,65,1960,1,0,0,0,1,0,3841600,7529536000,0.0153846153989434
268.530487060547,8.13728713989258,33,1994,0,0,0,0,0,0,3976036,7928215552,0.030303031206131
416.089324951172,4.953444480896,84,1957,0,0,0,0,0,0,3829849,7495014400,0.0119047621265054
438.995208740234,5.62814283370972,78,1929,0,0,0,0,0,0,3721041,7177888256,0.0128205129876733
372.015960693359,3.79608106613159,98,1924,0,0,0,0,0,0,3701776,7122216960,0.0102040814235806
321.551483154297,6.5622730255127,49,1972,0,0,0,0,0,0,3888784,7668682240,0.0204081628471613
821.492614746094,7.4681134223938,110,1979,0,0,0,0,0,0,3916441,7750636544,0.00909090880304575
614.266052246094,11.8128108978271,52,1983,1,0,0,0,1,0,3932289,7797729280,0.0192307699471712
813.311950683594,12.9097118377686,63,1991,0,0,1,0,0,0,3964081,7892485120,0.0158730167895555
592.02490234375,7.89366674423218,75,1957.5,0,0,0,0,0,0,3831806.25,7500760576,0.0133333336561918
150.626586914062,2.15180826187134,70,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.0142857143655419
397.222686767578,6.6203761100769,60,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0166666675359011
603.937927246094,8.62768268585205,70,1929,0,0,0,0,0,0,3721041,7177888256,0.0142857143655419
364.244354248047,5.20348930358887,70,1918,0,0,0,0,0,0,3678724,7055792640,0.0142857143655419
689.170349121094,8.61462879180908,80,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0125000001862645
236.063461303711,4.07005977630615,58,1959,1,0,1,0,0,0,3837681,7518017024,0.0172413792461157
460.827362060547,5.48603916168213,84,1957.5,0,0,0,0,0,0,3831806.25,7500760576,0.0119047621265054
305.548004150391,3.47213649749756,88,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0113636367022991
671.632995605469,7.46259117126465,90,1918,0,0,0,0,0,0,3678724,7055792640,0.0111111113801599
451.624114990234,5.3764796257019,84,1965,0,0,0,1,0,0,3861225,7587307008,0.0119047621265054
475.296905517578,8.05587863922119,59,1984,0,0,0,0,0,0,3936256,7809531904,0.0169491525739431
359.233673095703,6.77799224853516,53,1937,1,0,0,0,0,0,3751969,7267564032,0.0188679248094559
347.831848144531,5.43487405776978,64,1960,0,0,0,0,1,0,3841600,7529536000,0.015625
371.197906494141,6.39996290206909,58,1963,0,0,0,0,1,0,3853369,7564163584,0.0172413792461157
442.369750976562,11.0592432022095,40,1957.5,0,0,1,0,0,0,3831806.25,7500760576,0.025000000372529
656.703308105469,8.31270122528076,79,1972,0,0,0,0,1,0,3888784,7668682240,0.0126582281664014
380.043243408203,6.33405256271362,60,1937,0,0,0,0,0,0,3751969,7267564032,0.0166666675359011
136.770584106445,3.79918241500854,36,1938,0,0,0,0,1,0,3755844,7278825472,0.0277777779847383
499.429901123047,9.08054351806641,55,1971,1,0,0,0,0,0,3884841,7657021440,0.0181818176060915
582.668212890625,10.0460052490234,58,1993,1,0,0,0,0,0,3972049,7916293632,0.0172413792461157
395.024108886719,9.18660640716553,43,1983,0,0,0,0,0,0,3932289,7797729280,0.0232558138668537
912.911682128906,9.92295360565186,92,1989,0,0,1,0,0,0,3956121,7868724736,0.0108695654198527
413.737396240234,7.25855016708374,57,1972,0,0,0,0,0,0,3888784,7668682240,0.0175438597798347
421.764678955078,5.62353038787842,75,1967,0,0,0,0,0,0,3869089,7610498048,0.0133333336561918
505.156372070312,10.1031274795532,50,1969,0,0,0,0,0,0,3876961,7633736192,0.0199999995529652
356.626098632812,5.09465837478638,70,1965,0,0,0,0,0,0,3861225,7587307008,0.0142857143655419
374.265655517578,5.12692832946777,73,1994.5,0,0,0,0,0,0,3978030.25,7934181376,0.0136986300349236
495.646362304688,8.12534809112549,61,1961,0,1,0,0,0,0,3845521,7541066752,0.0163934417068958
599.540832519531,5.70991325378418,105,1918,1,0,0,0,0,0,3678724,7055792640,0.00952380988746881
383.673431396484,5.90267038345337,65,1954,1,0,0,0,0,0,3818116,7460598784,0.0153846153989434
542.940856933594,7.14395952224731,76,1955,0,0,0,0,0,0,3822025,7472058880,0.0131578948348761
948.1396484375,10.8981552124023,87,1918,1,0,0,0,0,0,3678724,7055792640,0.0114942528307438
437.001190185547,4.16191625595093,105,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.00952380988746881
969.153747558594,11.2692317962646,86,1995,1,0,0,0,0,0,3980025,7940149760,0.0116279069334269
215.407257080078,4.14244747161865,52,1918,0,0,0,0,1,0,3678724,7055792640,0.0192307699471712
386.229888916016,8.77795124053955,44,1995,1,0,0,0,0,0,3980025,7940149760,0.0227272734045982
311.121124267578,9.42791080474854,33,1959,0,0,0,0,1,0,3837681,7518017024,0.030303031206131
175.117462158203,8.75587368011475,20,1956,0,0,0,0,1,0,3825936,7483530752,0.0500000007450581
488.232635498047,9.76465225219727,50,1962,0,0,0,0,0,0,3849444,7552609280,0.0199999995529652
429.638549804688,5.72851467132568,75,1968,1,0,0,0,0,0,3873024,7622111232,0.0133333336561918
379.480834960938,6.89965391159058,55,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0181818176060915
450.192504882812,4.68950510025024,96,1969,1,0,0,0,0,0,3876961,7633736192,0.0104166669771075
136.617202758789,2.23962616920471,61,1929,0,0,0,0,1,0,3721041,7177888256,0.0163934417068958
522.898193359375,6.22497892379761,84,1918,0,0,0,0,1,0,3678724,7055792640,0.0119047621265054
447.073638916016,9.51220703125,47,1984,0,0,0,0,0,0,3936256,7809531904,0.0212765950709581
466.502716064453,7.64758729934692,61,1991,0,0,1,0,0,0,3964081,7892485120,0.0163934417068958
1213.09118652344,11.0281009674072,110,1992,0,0,0,0,0,0,3968064,7904383488,0.00909090880304575
576.635009765625,5.43995141983032,106,1970,0,0,0,0,0,0,3880900,7645372928,0.00943396240472794
257.639984130859,8.5880012512207,30,1971,0,0,0,0,0,0,3884841,7657021440,0.0333333350718021
243.732849121094,4.27601480484009,57,1924,0,0,0,0,1,0,3701776,7122216960,0.0175438597798347
420.537567138672,8.5824031829834,49,1950,0,0,0,0,0,0,3802500,7414875136,0.0204081628471613
328.709564208984,9.66792583465576,34,1972,1,0,0,0,0,0,3888784,7668682240,0.0294117648154497
648.624877929688,8.10781097412109,80,1966,0,0,0,0,1,0,3865156,7598896640,0.0125000001862645
642.8984375,10.7149753570557,60,1991,1,0,0,0,0,0,3964081,7892485120,0.0166666675359011
792.655822753906,10.1622533798218,78,1995,1,0,1,0,0,0,3980025,7940149760,0.0128205129876733
425.599365234375,5.38733434677124,79,1972,0,0,0,0,0,0,3888784,7668682240,0.0126582281664014
571.624328613281,8.93163013458252,64,1977,1,0,0,0,0,0,3908529,7727161856,0.015625
553.831359863281,7.10040235519409,78,1973,1,0,0,0,0,0,3892729,7680354304,0.0128205129876733
206.817565917969,6.46305131912231,32,1964,0,0,0,0,1,0,3857296,7575729152,0.03125
375.083709716797,5.35833883285522,70,1968,0,0,0,0,0,0,3873024,7622111232,0.0142857143655419
375.492767333984,6.4740138053894,58,1972,0,0,1,0,0,0,3888784,7668682240,0.0172413792461157
224.763916015625,7.02387237548828,32,1965,0,0,1,0,1,0,3861225,7587307008,0.03125
473.558532714844,8.93506526947021,53,1931,0,0,0,0,0,0,3728761,7200237568,0.0188679248094559
282.335388183594,4.21396064758301,67,1939,1,0,0,0,1,0,3759721,7290099200,0.0149253727868199
839.694702148438,8.07398891448975,104,1984,1,0,0,0,0,0,3936256,7809531904,0.00961538497358561
407.653015136719,7.4118709564209,55,1918,0,0,0,0,0,0,3678724,7055792640,0.0181818176060915
379.685333251953,6.02675104141235,63,1956,1,0,0,0,0,0,3825936,7483530752,0.0158730167895555
481.176788330078,13.7479076385498,35,1973,0,0,1,0,0,0,3892729,7680354304,0.0285714287310839
237.034912109375,9.11672782897949,26,1973,1,0,0,0,0,0,3892729,7680354304,0.0384615398943424
438.023773193359,6.25748157501221,70,1963,0,0,0,0,1,0,3853369,7564163584,0.0142857143655419
318.790496826172,5.49638795852661,58,1994.5,0,0,0,0,0,0,3978030.25,7934181376,0.0172413792461157
291.692016601562,4.70470952987671,62,1960,0,0,0,0,1,0,3841600,7529536000,0.0161290317773819
433.166473388672,7.34180355072021,59,1972,0,0,1,0,0,0,3888784,7668682240,0.0169491525739431
500.4013671875,9.44153594970703,53,1983,0,0,1,0,0,0,3932289,7797729280,0.0188679248094559
506.894775390625,7.45433378219604,68,1961,0,0,0,0,1,0,3845521,7541066752,0.0147058824077249
494.061340332031,6.95861101150513,71,1967,0,0,1,0,0,0,3869089,7610498048,0.0140845067799091
217.912612915039,9.47446346282959,23,1970,0,0,1,0,1,0,3880900,7645372928,0.0434782616794109
575.458984375,8.33998394012451,69,1975,0,0,0,0,0,0,3900625,7703734272,0.014492753893137
222.667617797852,4.73760890960693,47,1924,1,0,0,0,1,0,3701776,7122216960,0.0212765950709581
527.857727050781,9.10099506378174,58,1985,0,0,0,1,0,0,3940225,7821346816,0.0172413792461157
547.54248046875,3.93915486335754,139,1929,0,0,0,0,0,0,3721041,7177888256,0.00719424476847053
404.380767822266,7.09439945220947,57,1957.5,0,0,0,1,0,0,3831806.25,7500760576,0.0175438597798347
178.440872192383,2.58609962463379,69,1918,0,0,0,0,1,0,3678724,7055792640,0.014492753893137
508.479766845703,8.20128536224365,62,1974,1,0,0,0,0,0,3896676,7692038656,0.0161290317773819
340.8271484375,10.0243272781372,34,1993,0,0,1,0,0,0,3972049,7916293632,0.0294117648154497
445.641998291016,12.7326307296753,35,1979,0,0,0,0,0,0,3916441,7750636544,0.0285714287310839
233.558120727539,8.65030193328857,27,1956,0,0,0,0,1,0,3825936,7483530752,0.0370370373129845
492.731994628906,6.483314037323,76,1965,0,0,0,0,0,0,3861225,7587307008,0.0131578948348761
272.876495361328,4.70476675033569,58,1964,0,0,0,0,0,0,3857296,7575729152,0.0172413792461157
447.942810058594,7.59224987030029,59,1984,0,0,1,0,0,0,3936256,7809531904,0.0169491525739431
460.111572265625,5.97547340393066,77,1918,1,0,0,0,1,0,3678724,7055792640,0.0129870129749179
516.7626953125,8.61271095275879,60,1918,1,0,0,0,0,0,3678724,7055792640,0.0166666675359011
212.083862304688,4.4184136390686,48,1918,1,0,0,0,1,0,3678724,7055792640,0.020833333954215
147.814483642578,2.63954424858093,56,1929,0,0,0,0,0,0,3721041,7177888256,0.0178571436554193
372.731781005859,4.23558855056763,88,1918,1,0,0,0,0,0,3678724,7055792640,0.0113636367022991
460.622863769531,9.21245670318604,50,1961,1,0,0,0,0,0,3845521,7541066752,0.0199999995529652
528.829223632812,5.39621543884277,98,1972,1,0,0,0,0,0,3888784,7668682240,0.0102040814235806
405.556732177734,5.96407175064087,68,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0147058824077249
335.407470703125,6.45014619827271,52,1971,0,0,1,0,0,0,3884841,7657021440,0.0192307699471712
354.785461425781,5.06836318969727,70,1962,0,0,0,0,0,0,3849444,7552609280,0.0142857143655419
517.069458007812,7.28266763687134,71,1962,0,0,0,0,0,0,3849444,7552609280,0.0140845067799091
300.741882324219,5.27617406845093,57,1939,0,0,0,0,0,0,3759721,7290099200,0.0175438597798347
463.690612792969,5.58663558959961,83,1929,1,0,0,0,1,0,3721041,7177888256,0.0120481923222542
371.555816650391,9.28889465332031,40,1952,1,0,0,0,1,0,3810304,7437713408,0.025000000372529
550.201171875,7.53700494766235,73,1959,0,0,0,0,1,0,3837681,7518017024,0.0136986300349236
604.960510253906,5.35363531112671,113,1918,1,0,0,0,0,0,3678724,7055792640,0.00884955748915672
1157.87170410156,7.23669767379761,160,1918,1,0,0,0,0,0,3678724,7055792640,0.00625000009313226
383.980194091797,6.73649549484253,57,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0175438597798347
230.388122558594,3.24490308761597,71,1956,0,1,0,0,0,0,3825936,7483530752,0.0140845067799091
298.287689208984,8.52250385284424,35,1939,1,0,0,0,1,0,3759721,7290099200,0.0285714287310839
698.884887695312,9.19585609436035,76,1989,0,0,0,0,0,0,3956121,7868724736,0.0131578948348761
317.665649414062,7.94164133071899,40,1970,1,0,0,0,0,0,3880900,7645372928,0.025000000372529
422.787261962891,8.28994846343994,51,1973,1,0,0,0,1,0,3892729,7680354304,0.0196078438311815
570.397216796875,6.06805324554443,94,1973,0,0,0,0,0,0,3892729,7680354304,0.0106382975354791
351.104125976562,6.26971673965454,56,1961,0,0,0,0,0,0,3845521,7541066752,0.0178571436554193
691.2666015625,5.62005376815796,123,1929,1,0,0,0,0,0,3721041,7177888256,0.00813008099794388
291.282989501953,2.42735815048218,120,1918,1,0,0,0,1,0,3678724,7055792640,0.00833333376795053
454.998657226562,5.4819130897522,83,1954,0,0,0,0,0,0,3818116,7460598784,0.0120481923222542
359.744964599609,6.91817283630371,52,1961,1,0,0,0,0,0,3845521,7541066752,0.0192307699471712
337.657165527344,5.27589321136475,64,1959,1,0,0,0,0,0,3837681,7518017024,0.015625
557.154724121094,9.94919204711914,56,1990,0,1,1,0,0,0,3960100,7880599040,0.0178571436554193
210.294342041016,3.1862781047821,66,1918,1,0,0,0,0,0,3678724,7055792640,0.0151515156030655
305.854797363281,10.1951599121094,30,1971,1,0,0,0,0,0,3884841,7657021440,0.0333333350718021
466.860595703125,9.52776527404785,49,1964,0,0,0,0,0,0,3857296,7575729152,0.0204081628471613
259.071594238281,2.67084097862244,97,1971,1,0,0,0,0,0,3884841,7657021440,0.0103092780336738
56.4977531433105,1.41244387626648,40,1918,1,0,0,0,1,0,3678724,7055792640,0.025000000372529
448.300720214844,6.31409692764282,71,1962,0,0,0,0,1,0,3849444,7552609280,0.0140845067799091
533.1240234375,9.19179058074951,58,1968,0,0,0,1,0,0,3873024,7622111232,0.0172413792461157
446.664581298828,6.5685977935791,68,1959,0,0,0,0,0,0,3837681,7518017024,0.0147058824077249
242.301223754883,5.38447093963623,45,1918,1,0,0,0,1,0,3678724,7055792640,0.0222222227603197
366.596282958984,5.63994312286377,65,1966,1,0,0,0,0,0,3865156,7598896640,0.0153846153989434
358.262237548828,8.14232349395752,44,1972,0,0,0,0,0,0,3888784,7668682240,0.0227272734045982
348.343139648438,8.70857906341553,40,1972,0,0,0,0,1,0,3888784,7668682240,0.025000000372529
521.057556152344,5.42768001556396,96,1991,1,0,0,0,0,0,3964081,7892485120,0.0104166669771075
386.996826171875,7.30182552337646,53,1974,1,0,0,0,0,0,3896676,7692038656,0.0188679248094559
268.683868408203,4.55396413803101,59,1942,0,0,0,0,1,0,3771364,7323988992,0.0169491525739431
715.808654785156,9.17703533172607,78,1929,1,0,0,0,1,0,3721041,7177888256,0.0128205129876733
380.810180664062,10.8802919387817,35,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.0285714287310839
656.498779296875,9.79848957061768,67,1984,1,0,0,0,0,0,3936256,7809531904,0.0149253727868199
576.379333496094,8.73301887512207,66,1979,1,0,0,0,0,0,3916441,7750636544,0.0151515156030655
572.493469238281,8.06328773498535,71,1983,1,0,0,0,0,0,3932289,7797729280,0.0140845067799091
366.749664306641,4.47255706787109,82,1941,0,0,0,0,1,0,3767481,7312680448,0.0121951214969158
285.454254150391,8.39571380615234,34,1974,0,0,1,0,1,0,3896676,7692038656,0.0294117648154497
799.96728515625,8.98839282989502,89,1984,0,0,0,1,0,0,3936256,7809531904,0.0112359551712871
309.433837890625,3.51629400253296,88,1957.5,0,0,0,0,0,0,3831806.25,7500760576,0.0113636367022991
350.592834472656,7.45942163467407,47,1964,0,0,0,0,0,0,3857296,7575729152,0.0212765950709581
753.746459960938,10.4687013626099,72,1918,1,0,0,1,0,0,3678724,7055792640,0.0138888889923692
519.881591796875,7.42687749862671,70,1994.5,0,0,0,0,0,0,3978030.25,7934181376,0.0142857143655419
434.035705566406,6.1131796836853,71,1967,0,0,0,0,0,0,3869089,7610498048,0.0140845067799091
346.502502441406,4.81253480911255,72,1970,0,0,0,0,1,0,3880900,7645372928,0.0138888889923692
330.141174316406,5.15845441818237,64,1963,0,0,0,0,1,0,3853369,7564163584,0.015625
216.327590942383,3.43377113342285,63,1924,0,0,0,0,0,0,3701776,7122216960,0.0158730167895555
413.379486083984,8.79530906677246,47,1986,0,0,0,0,0,0,3944196,7833173504,0.0212765950709581
328.607299804688,7.82398223876953,42,1973,0,0,0,0,0,0,3892729,7680354304,0.0238095242530107
370.891143798828,5.45428276062012,68,1972,0,0,0,0,0,0,3888784,7668682240,0.0147058824077249
393.132354736328,11.2323522567749,35,1957.5,0,0,0,0,1,0,3831806.25,7500760576,0.0285714287310839
292.765716552734,3.80215215682983,77,1918,1,0,0,0,0,0,3678724,7055792640,0.0129870129749179
377.282287597656,6.39461469650269,59,1964,1,0,0,0,0,0,3857296,7575729152,0.0169491525739431
413.532867431641,4.17709970474243,99,1918,1,0,0,0,0,0,3678724,7055792640,0.0101010100916028
580.111755371094,9.06424427032471,64,1971,1,0,0,0,0,0,3884841,7657021440,0.015625
366.442901611328,6.21089744567871,59,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.0169491525739431
280.801513671875,10.8000593185425,26,1953,1,0,1,0,0,0,3814209,7449149952,0.0384615398943424
507.610565185547,6.42545127868652,79,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0126582281664014
269.604217529297,6.91292667388916,39,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0256410259753466
647.244384765625,10.4394245147705,62,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0161290317773819
492.374084472656,8.34532070159912,59,1956,0,0,0,0,1,0,3825936,7483530752,0.0169491525739431
607.568176269531,9.79948711395264,62,1983,1,0,0,0,0,0,3932289,7797729280,0.0161290317773819
310.763214111328,5.26717042922974,59,1955,0,0,0,0,1,0,3822025,7472058880,0.0169491525739431
613.754760742188,9.02580547332764,68,1960,0,0,0,0,1,0,3841600,7529536000,0.0147058824077249
270.115509033203,3.4191837310791,79,1971,0,0,0,0,1,0,3884841,7657021440,0.0126582281664014
585.838256835938,7.9167308807373,74,1971,0,0,0,0,0,0,3884841,7657021440,0.013513513840735
624.287414550781,7.61325883865356,82,1963,0,0,0,0,1,0,3853369,7564163584,0.0121951214969158
414.606597900391,4.9952597618103,83,1918,0,0,0,0,1,0,3678724,7055792640,0.0120481923222542
863.060668945312,8.37923049926758,103,1918,1,0,0,0,0,0,3678724,7055792640,0.00970873795449734
599.387512207031,8.68677806854248,69,1970,0,0,0,0,0,0,3880900,7645372928,0.014492753893137
806.3583984375,10.0794811248779,80,1982,1,0,0,0,0,0,3928324,7785937920,0.0125000001862645
306.570587158203,8.06764888763428,38,1983,0,0,0,0,0,0,3932289,7797729280,0.0263157896697521
243.374938964844,8.69196224212646,28,1960,1,0,0,0,1,0,3841600,7529536000,0.0357142873108387
748.531311035156,10.6933059692383,70,1918,1,0,0,1,0,0,3678724,7055792640,0.0142857143655419
858.152282714844,8.58152294158936,100,1918,0,0,0,0,1,0,3678724,7055792640,0.00999999977648258
296.498168945312,3.75314164161682,79,1957.5,0,0,0,0,1,0,3831806.25,7500760576,0.0126582281664014
247.823181152344,3.44198894500732,72,1974,0,0,0,0,0,0,3896676,7692038656,0.0138888889923692
319.506317138672,4.99228620529175,64,1964,0,0,0,0,0,0,3857296,7575729152,0.015625
505.309753417969,7.01819181442261,72,1957.5,0,0,0,0,0,0,3831806.25,7500760576,0.0138888889923692
393.541381835938,10.636251449585,37,1971,0,0,0,0,0,0,3884841,7657021440,0.0270270276814699
273.132141113281,9.75471782684326,28,1969,0,0,0,0,0,0,3876961,7633736192,0.0357142873108387
506.127838134766,3.86357140541077,131,1918,1,0,0,0,0,0,3678724,7055792640,0.00763358781114221
147.303192138672,3.68257975578308,40,1918,1,0,0,0,0,0,3678724,7055792640,0.025000000372529
611.096008300781,8.72994518280029,70,1995,0,0,1,0,0,0,3980025,7940149760,0.0142857143655419
305.394622802734,7.83062934875488,39,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0256410259753466
397.273803710938,11.3506803512573,35,1971,0,0,1,0,0,0,3884841,7657021440,0.0285714287310839
177.878448486328,4.94106817245483,36,1957.5,1,0,0,0,1,0,3831806.25,7500760576,0.0277777779847383
574.487548828125,7.27199220657349,79,1994.5,0,0,0,0,0,0,3978030.25,7934181376,0.0126582281664014
652.152770996094,9.31646919250488,70,1957.5,1,0,1,0,0,0,3831806.25,7500760576,0.0142857143655419
857.027404785156,8.24064922332764,104,1961,0,0,0,0,0,0,3845521,7541066752,0.00961538497358561
361.125457763672,5.31066608428955,68,1957.5,1,0,0,0,0,0,3831806.25,7500760576,0.0147058824077249
275.535217285156,7.06500577926636,39,1962,1,0,0,0,0,0,3849444,7552609280,0.0256410259753466
295.526702880859,6.42449474334717,46,1970,0,0,0,0,0,0,3880900,7645372928,0.0217391308397055
465.838012695312,6.75127696990967,69,1965,0,0,0,0,0,0,3861225,7587307008,0.014492753893137
419.514984130859,4.99422645568848,84,1973,0,0,0,0,0,0,3892729,7680354304,0.0119047621265054
