"id","year","defol","x","y","age","canopyd","gradient","alt","depth","ph","watermoisture","alkali","humus","type","fert"
9,1994,0,2.20000004768372,2.40000009536743,53,100,10,370,19,3.98499989509583,3,1,1,1,0
9,1995,0,2.20000004768372,2.40000009536743,54,100,10,370,19,3.95000004768372,3,1,1,1,0
9,1996,0,2.20000004768372,2.40000009536743,55,100,10,370,19,3.92499995231628,3,1,2,1,0
9,1997,0,2.20000004768372,2.40000009536743,56,100,10,370,19,3.90000009536743,3,1,1,1,0
9,1998,0,2.20000004768372,2.40000009536743,57,100,10,370,19,4.09499979019165,3,1,0,1,0
9,1999,0,2.20000004768372,2.40000009536743,58,100,10,370,19,4.28999996185303,3,1,1,1,0
9,2000,0,2.20000004768372,2.40000009536743,59,100,10,370,19,4.17000007629395,3,1,1,1,0
9,2001,0,2.20000004768372,2.40000009536743,60,100,10,370,19,4.05000019073486,3,1,3,1,0
9,2002,0,2.20000004768372,2.40000009536743,61,100,10,370,19,4.13000011444092,3,1,4,1,0
9,2003,0,2.20000004768372,2.40000009536743,62,90,10,370,19,4.21000003814697,3,1,3,1,0
9,2004,0,2.20000004768372,2.40000009536743,63,90,10,370,19,4.19999980926514,3,1,3,1,0
24,1983,0,3.79999995231628,4.09999990463257,38,90,41,320,29,4.19000005722046,1,2,5,1,0
24,1984,0,3.79999995231628,4.09999990463257,39,90,41,320,29,4.05000019073486,1,2,4,1,0
24,1985,0,3.79999995231628,4.09999990463257,40,90,41,320,29,4.09999990463257,1,2,4,1,0
24,1986,0,3.79999995231628,4.09999990463257,41,90,41,320,29,3.9300000667572,1,2,3,1,0
24,1987,0,3.79999995231628,4.09999990463257,42,90,41,320,29,3.9300000667572,1,2,3,1,0
24,1988,0,3.79999995231628,4.09999990463257,43,90,41,320,29,4.01000022888184,1,2,3,1,0
24,1989,0,3.79999995231628,4.09999990463257,44,100,41,320,29,3.96000003814697,1,2,1,1,0
24,1990,0,3.79999995231628,4.09999990463257,45,100,41,320,29,4.15999984741211,1,2,4,1,0
24,1991,0,3.79999995231628,4.09999990463257,46,100,41,320,29,4.17000007629395,1,2,3,1,0
24,1992,0,3.79999995231628,4.09999990463257,47,100,41,320,29,3.73000001907349,1,2,3,1,0
24,1993,0,3.79999995231628,4.09999990463257,48,100,41,320,29,4.25,1,2,3,1,0
24,1994,0,3.79999995231628,4.09999990463257,49,100,41,320,29,4.09499979019165,1,2,4,1,0
24,1995,0,3.79999995231628,4.09999990463257,50,100,41,320,29,3.94000005722046,1,2,4,1,0
24,1996,0,3.79999995231628,4.09999990463257,51,100,41,320,29,4.21000003814697,1,2,4,1,0
24,1997,0,3.79999995231628,4.09999990463257,52,100,41,320,29,4.48000001907349,1,2,3,1,0
24,1998,0,3.79999995231628,4.09999990463257,53,100,41,320,29,4.35500001907349,1,2,1,1,0
24,1999,0,3.79999995231628,4.09999990463257,54,100,41,320,29,4.23000001907349,1,2,3,1,0
24,2000,0,3.79999995231628,4.09999990463257,55,100,41,320,29,4.2649998664856,1,2,4,1,0
24,2001,0,3.79999995231628,4.09999990463257,56,100,41,320,29,4.30000019073486,1,2,3,1,0
24,2002,0,3.79999995231628,4.09999990463257,57,100,41,320,29,4.2649998664856,1,2,3,1,0
24,2003,0,3.79999995231628,4.09999990463257,58,100,41,320,29,4.23000001907349,1,2,5,1,0
24,2004,0,3.79999995231628,4.09999990463257,59,100,41,320,29,4.125,1,2,5,1,0
19,1983,12.5,3.29999995231628,2.70000004768372,131,30.0000019073486,15,360,25,4.01999998092651,3,2,1,0,0
19,1984,12.5,3.29999995231628,2.70000004768372,132,30.0000019073486,15,360,25,4.26000022888184,3,2,1,0,0
19,1985,12.5,3.29999995231628,2.70000004768372,133,30.0000019073486,15,360,25,4.1100001335144,3,2,1,0,0
19,1986,12.5,3.29999995231628,2.70000004768372,134,30.0000019073486,15,360,25,3.91000008583069,3,2,1,0,0
19,1987,12.5,3.29999995231628,2.70000004768372,135,30.0000019073486,15,360,25,4.01999998092651,3,2,1,0,0
19,1988,12.5,3.29999995231628,2.70000004768372,136,30.0000019073486,15,360,25,3.74000000953674,3,2,0,0,0
19,1989,12.5,3.29999995231628,2.70000004768372,137,30.0000019073486,15,360,25,3.74000000953674,3,2,1,0,0
19,1990,12.5,3.29999995231628,2.70000004768372,138,30.0000019073486,15,360,25,4.13000011444092,3,2,1,0,0
19,1991,12.5,3.29999995231628,2.70000004768372,139,30.0000019073486,15,360,25,3.95000004768372,3,2,0,0,0
19,1992,12.5,3.29999995231628,2.70000004768372,140,30.0000019073486,15,360,25,4.1399998664856,3,2,2,0,0
19,1993,12.5,3.29999995231628,2.70000004768372,141,30.0000019073486,15,360,25,4.30000019073486,3,2,1,0,0
19,1994,25,3.29999995231628,2.70000004768372,142,30.0000019073486,15,360,25,4.30000019073486,3,2,1,0,0
19,1995,12.5,3.29999995231628,2.70000004768372,143,30.0000019073486,15,360,25,4.30000019073486,3,2,1,0,0
19,1996,12.5,3.29999995231628,2.70000004768372,144,30.0000019073486,15,360,25,4.21500015258789,3,2,1,0,0
19,1997,12.5,3.29999995231628,2.70000004768372,145,30.0000019073486,15,360,25,4.13000011444092,3,2,1,0,0
19,1998,12.5,3.29999995231628,2.70000004768372,146,30.0000019073486,15,360,25,4.20499992370605,3,2,0,0,0
19,1999,25,3.29999995231628,2.70000004768372,147,30.0000019073486,15,360,25,4.28000020980835,3,2,0,0,0
19,2000,25,3.29999995231628,2.70000004768372,148,30.0000019073486,15,360,25,4.18499994277954,3,2,0,0,0
19,2001,25,3.29999995231628,2.70000004768372,149,30.0000019073486,15,360,25,4.09000015258789,3,2,1,0,0
19,2002,25,3.29999995231628,2.70000004768372,150,30.0000019073486,15,360,25,4.125,3,2,0,0,0
19,2003,25,3.29999995231628,2.70000004768372,151,30.0000019073486,15,360,25,4.15999984741211,3,2,1,0,0
19,2004,37.5,3.29999995231628,2.70000004768372,152,30.0000019073486,15,360,25,4.19000005722046,3,2,1,0,0
17,1983,0,3.20000004768372,2.40000009536743,82,80,18,440,12,4.21999979019165,2,2,3,1,0
17,1984,0,3.20000004768372,2.40000009536743,83,80,18,440,12,4.1399998664856,2,2,4,1,0
17,1985,12.5,3.20000004768372,2.40000009536743,84,80,18,440,12,4.05999994277954,2,2,3,1,0
17,1986,12.5,3.20000004768372,2.40000009536743,85,80,18,440,12,3.86999988555908,2,2,3,1,0
17,1987,0,3.20000004768372,2.40000009536743,86,80,18,440,12,3.8199999332428,2,2,1,1,0
17,1988,0,3.20000004768372,2.40000009536743,87,80,18,440,12,3.77999997138977,2,2,1,1,0
17,1989,0,3.20000004768372,2.40000009536743,88,80,18,440,12,3.75,2,2,1,1,0
17,1990,0,3.20000004768372,2.40000009536743,89,80,18,440,12,4.19999980926514,2,2,0,1,0
17,1991,0,3.20000004768372,2.40000009536743,90,80,18,440,12,4.09999990463257,2,2,0,1,0
17,1992,0,3.20000004768372,2.40000009536743,91,80,18,440,12,4.23000001907349,2,2,1,1,0
17,1993,0,3.20000004768372,2.40000009536743,92,80,18,440,12,4.1100001335144,2,2,1,1,0
17,1994,0,3.20000004768372,2.40000009536743,93,80,18,440,12,4.125,2,2,1,1,0
17,1995,0,3.20000004768372,2.40000009536743,94,80,18,440,12,4.1399998664856,2,2,1,1,0
17,1996,0,3.20000004768372,2.40000009536743,95,80,18,440,12,4.2649998664856,2,2,1,1,0
17,1997,0,3.20000004768372,2.40000009536743,96,80,18,440,12,4.3899998664856,2,2,0,1,0
17,1998,0,3.20000004768372,2.40000009536743,97,90,18,440,12,4.30499982833862,2,2,1,1,0
17,1999,0,3.20000004768372,2.40000009536743,98,90,18,440,12,4.21999979019165,2,2,1,1,0
17,2000,0,3.20000004768372,2.40000009536743,99,90,18,440,12,4.23999977111816,2,2,3,1,0
17,2001,0,3.20000004768372,2.40000009536743,100,100,18,440,12,4.26000022888184,2,2,2,1,0
17,2002,0,3.20000004768372,2.40000009536743,101,100,18,440,12,4.2350001335144,2,2,3,1,0
17,2003,0,3.20000004768372,2.40000009536743,102,100,18,440,12,4.21000003814697,2,2,4,1,0
17,2004,0,3.20000004768372,2.40000009536743,103,100,18,440,12,4.1100001335144,2,2,3,1,0
12,1983,0,2.70000004768372,1.89999997615814,127,90,27,390,25,4.01000022888184,3,1,4,0,0
12,1984,0,2.70000004768372,1.89999997615814,128,90,27,390,25,4.17999982833862,3,1,4,0,0
12,1985,0,2.70000004768372,1.89999997615814,129,90,27,390,25,3.82999992370605,3,1,4,0,0
12,1986,0,2.70000004768372,1.89999997615814,130,90,27,390,25,4.03999996185303,3,1,1,0,0
12,1987,12.5,2.70000004768372,1.89999997615814,131,90,27,390,25,3.98000001907349,3,1,1,0,0
12,1988,12.5,2.70000004768372,1.89999997615814,132,90,27,390,25,3.85999989509583,3,1,2,0,0
12,1989,12.5,2.70000004768372,1.89999997615814,133,90,27,390,25,3.94000005722046,3,1,2,0,0
12,1990,12.5,2.70000004768372,1.89999997615814,134,90,27,390,25,4.09000015258789,3,1,3,0,0
12,1991,12.5,2.70000004768372,1.89999997615814,135,90,27,390,25,3.9300000667572,3,1,4,0,0
12,1992,12.5,2.70000004768372,1.89999997615814,136,90,27,390,25,4.3600001335144,3,1,2,0,0
12,1993,37.5,2.70000004768372,1.89999997615814,137,90,27,390,25,4.28999996185303,3,1,1,0,0
12,1994,37.5,2.70000004768372,1.89999997615814,138,80,27,390,25,4.24499988555908,3,1,2,0,0
12,1995,37.5,2.70000004768372,1.89999997615814,139,80,27,390,25,4.19999980926514,3,1,2,0,0
12,1996,37.5,2.70000004768372,1.89999997615814,140,80,27,390,25,4.09999990463257,3,1,1,0,0
12,1997,50,2.70000004768372,1.89999997615814,141,60.0000038146973,27,390,25,4,3,1,3,0,0
12,1998,37.5,2.70000004768372,1.89999997615814,142,60.0000038146973,27,390,25,4.13000011444092,3,1,4,0,0
12,1999,50,2.70000004768372,1.89999997615814,143,60.0000038146973,27,390,25,4.26000022888184,3,1,2,0,0
12,2000,37.5,2.70000004768372,1.89999997615814,144,60.0000038146973,27,390,25,4.28000020980835,3,1,4,0,0
12,2001,37.5,2.70000004768372,1.89999997615814,145,60.0000038146973,27,390,25,4.30000019073486,3,1,2,0,0
12,2002,50,2.70000004768372,1.89999997615814,146,60.0000038146973,27,390,25,4.34999990463257,3,1,2,0,0
12,2003,37.5,2.70000004768372,1.89999997615814,147,60.0000038146973,27,390,25,4.40000009536743,3,1,1,0,0
12,2004,37.5,2.70000004768372,1.89999997615814,148,60.0000038146973,27,390,25,4.43499994277954,3,1,4,0,0
23,1983,0,3.70000004768372,2.90000009536743,127,70,10,390,16,4.46999979019165,2,2,1,1,0
23,1984,0,3.70000004768372,2.90000009536743,128,70,10,390,16,4.34000015258789,2,2,3,1,0
23,1985,0,3.70000004768372,2.90000009536743,129,70,10,390,16,4.32999992370605,2,2,1,1,0
23,1986,0,3.70000004768372,2.90000009536743,130,70,10,390,16,4.30000019073486,2,2,1,1,0
23,1987,0,3.70000004768372,2.90000009536743,131,70,10,390,16,4.15000009536743,2,2,1,1,0
23,1988,0,3.70000004768372,2.90000009536743,132,70,10,390,16,4.13000011444092,2,2,1,1,0
23,1989,0,3.70000004768372,2.90000009536743,133,70,10,390,16,4.05000019073486,2,2,1,1,0
23,1990,0,3.70000004768372,2.90000009536743,134,90,10,390,16,4.19999980926514,2,2,1,1,0
23,1991,0,3.70000004768372,2.90000009536743,135,90,10,390,16,4.1399998664856,2,2,2,1,0
23,1992,0,3.70000004768372,2.90000009536743,136,80,10,390,16,4.38000011444092,2,2,1,1,0
23,1993,12.5,3.70000004768372,2.90000009536743,137,80,10,390,16,4.69000005722046,2,2,1,1,0
23,1994,0,3.70000004768372,2.90000009536743,138,80,10,390,16,4.61499977111816,2,2,2,1,0
23,1995,0,3.70000004768372,2.90000009536743,139,80,10,390,16,4.53999996185303,2,2,1,1,0
23,1996,0,3.70000004768372,2.90000009536743,140,90,10,390,16,4.54500007629395,2,2,2,1,0
23,1997,0,3.70000004768372,2.90000009536743,141,90,10,390,16,4.55000019073486,2,2,1,1,0
23,1998,0,3.70000004768372,2.90000009536743,142,90,10,390,16,4.40500020980835,2,2,1,1,0
23,1999,0,3.70000004768372,2.90000009536743,143,80,10,390,16,4.26000022888184,2,2,1,1,0
23,2000,0,3.70000004768372,2.90000009536743,144,80,10,390,16,4.31500005722046,2,2,3,1,0
23,2001,0,3.70000004768372,2.90000009536743,145,70,10,390,16,4.36999988555908,2,2,1,1,0
23,2002,0,3.70000004768372,2.90000009536743,146,70,10,390,16,4.3899998664856,2,2,1,1,0
23,2003,0,3.70000004768372,2.90000009536743,147,70,10,390,16,4.40999984741211,2,2,2,1,0
23,2004,0,3.70000004768372,2.90000009536743,148,70,10,390,16,4.25500011444092,2,2,1,1,0
20,1983,0,3.59999990463257,2.20000004768372,84,100,2,450,12,4.09999990463257,2,2,3,1,1
20,1984,0,3.59999990463257,2.20000004768372,85,100,2,450,12,3.95000004768372,2,2,4,1,1
20,1985,0,3.59999990463257,2.20000004768372,86,100,2,450,12,4.28999996185303,2,2,3,1,1
20,1986,0,3.59999990463257,2.20000004768372,87,100,2,450,12,4.3600001335144,2,2,3,1,1
20,1987,0,3.59999990463257,2.20000004768372,88,100,2,450,12,4.15000009536743,2,2,3,1,1
20,1988,0,3.59999990463257,2.20000004768372,89,100,2,450,12,4.19000005722046,2,2,3,1,1
20,1989,0,3.59999990463257,2.20000004768372,90,100,2,450,12,3.94000005722046,2,2,5,1,1
20,1990,12.5,3.59999990463257,2.20000004768372,91,100,2,450,12,4.34999990463257,2,2,3,1,1
20,1991,0,3.59999990463257,2.20000004768372,92,100,2,450,12,4.05999994277954,2,2,2,1,1
20,1992,0,3.59999990463257,2.20000004768372,93,100,2,450,12,4.34000015258789,2,2,4,1,1
20,1993,0,3.59999990463257,2.20000004768372,94,100,2,450,12,4.26999998092651,2,2,2,1,1
20,1994,0,3.59999990463257,2.20000004768372,95,100,2,450,12,4.21500015258789,2,2,2,1,1
20,1995,0,3.59999990463257,2.20000004768372,96,100,2,450,12,4.15999984741211,2,2,3,1,1
20,1996,0,3.59999990463257,2.20000004768372,97,100,2,450,12,4.16499996185303,2,2,4,1,1
20,1997,0,3.59999990463257,2.20000004768372,98,80,2,450,12,4.17000007629395,2,2,4,1,1
20,1998,0,3.59999990463257,2.20000004768372,99,80,2,450,12,4.19500017166138,2,2,2,1,1
20,1999,0,3.59999990463257,2.20000004768372,100,60.0000038146973,2,450,12,4.21999979019165,2,2,4,1,1
20,2000,0,3.59999990463257,2.20000004768372,101,60.0000038146973,2,450,12,4.21500015258789,2,2,1,1,1
20,2001,0,3.59999990463257,2.20000004768372,102,60.0000038146973,2,450,12,4.21000003814697,2,2,1,1,1
20,2002,0,3.59999990463257,2.20000004768372,103,60.0000038146973,2,450,12,4.21999979019165,2,2,2,1,1
20,2003,0,3.59999990463257,2.20000004768372,104,60.0000038146973,2,450,12,4.23000001907349,2,2,1,1,1
20,2004,0,3.59999990463257,2.20000004768372,105,50,2,450,12,4.51999998092651,2,2,3,1,1
22,1983,0,3.70000004768372,1.89999997615814,143,40,3,450,15,4.80999994277954,3,4,3,1,1
22,1984,0,3.70000004768372,1.89999997615814,144,40,3,450,15,5.21999979019165,3,4,4,1,1
22,1985,0,3.70000004768372,1.89999997615814,145,40,3,450,15,5.57999992370605,3,4,0,1,1
22,1986,0,3.70000004768372,1.89999997615814,146,40,3,450,15,4.65999984741211,3,4,5,1,1
22,1987,0,3.70000004768372,1.89999997615814,147,40,3,450,15,5.94999980926514,3,4,0,1,1
22,1988,0,3.70000004768372,1.89999997615814,148,40,3,450,15,4.63000011444092,3,4,3,1,1
22,1989,12.5,3.70000004768372,1.89999997615814,149,40,3,450,15,4.57000017166138,3,4,1,1,1
22,1990,12.5,3.70000004768372,1.89999997615814,150,40,3,450,15,5.07000017166138,3,4,1,1,1
22,1991,0,3.70000004768372,1.89999997615814,151,40,3,450,15,5.26999998092651,3,4,2,1,1
22,1992,0,3.70000004768372,1.89999997615814,152,40,3,450,15,5.40000009536743,3,4,2,1,1
22,1993,12.5,3.70000004768372,1.89999997615814,153,40,3,450,15,5.19000005722046,3,4,1,1,1
22,1994,12.5,3.70000004768372,1.89999997615814,154,40,3,450,15,5.07499980926514,3,4,2,1,1
22,1995,12.5,3.70000004768372,1.89999997615814,155,40,3,450,15,4.96000003814697,3,4,1,1,1
22,1996,25,3.70000004768372,1.89999997615814,156,40,3,450,15,5.08500003814697,3,4,0,1,1
22,1997,12.5,3.70000004768372,1.89999997615814,157,40,3,450,15,5.21000003814697,3,4,0,1,1
22,1998,25,3.70000004768372,1.89999997615814,158,40,3,450,15,5.25500011444092,3,4,1,1,1
22,1999,25,3.70000004768372,1.89999997615814,159,20,3,450,15,5.30000019073486,3,4,1,1,1
22,2000,12.5,3.70000004768372,1.89999997615814,160,20,3,450,15,5.11999988555908,3,4,0,1,1
22,2001,12.5,3.70000004768372,1.89999997615814,161,20,3,450,15,4.94000005722046,3,4,1,1,1
22,2002,12.5,3.70000004768372,1.89999997615814,162,30.0000019073486,3,450,15,4.98999977111816,3,4,1,1,1
22,2003,12.5,3.70000004768372,1.89999997615814,163,30.0000019073486,3,450,15,5.03999996185303,3,4,1,1,1
22,2004,12.5,3.70000004768372,1.89999997615814,164,30.0000019073486,3,450,15,4.63500022888184,3,4,1,1,1
16,1983,25,3.20000004768372,1.39999997615814,59,90,18,430,51,4.23000001907349,2,2,2,0,0
16,1984,37.5,3.20000004768372,1.39999997615814,60,90,18,430,51,4.15999984741211,2,2,4,0,0
16,1985,37.5,3.20000004768372,1.39999997615814,61,90,18,430,51,3.85999989509583,2,2,2,0,0
16,1986,25,3.20000004768372,1.39999997615814,62,90,18,430,51,3.84999990463257,2,2,1,0,0
16,1987,12.5,3.20000004768372,1.39999997615814,63,90,18,430,51,3.92000007629395,2,2,2,0,0
16,1988,12.5,3.20000004768372,1.39999997615814,64,90,18,430,51,3.71000003814697,2,2,2,0,0
16,1989,12.5,3.20000004768372,1.39999997615814,65,90,18,430,51,3.98000001907349,2,2,1,0,0
16,1990,0,3.20000004768372,1.39999997615814,66,90,18,430,51,4.23000001907349,2,2,0,0,0
16,1991,0,3.20000004768372,1.39999997615814,67,90,18,430,51,4.57999992370605,2,2,0,0,0
16,1992,0,3.20000004768372,1.39999997615814,68,90,18,430,51,4.36999988555908,2,2,1,0,0
16,1993,0,3.20000004768372,1.39999997615814,69,100,18,430,51,4.23999977111816,2,2,0,0,0
16,1994,0,3.20000004768372,1.39999997615814,70,90,18,430,51,4.15500020980835,2,2,2,0,0
16,1995,0,3.20000004768372,1.39999997615814,71,90,18,430,51,4.07000017166138,2,2,2,0,0
16,1996,0,3.20000004768372,1.39999997615814,72,90,18,430,51,4.1399998664856,2,2,2,0,0
16,1997,0,3.20000004768372,1.39999997615814,73,80,18,430,51,4.21000003814697,2,2,1,0,0
16,1998,0,3.20000004768372,1.39999997615814,74,80,18,430,51,4.22499990463257,2,2,0,0,0
16,1999,0,3.20000004768372,1.39999997615814,75,90,18,430,51,4.23999977111816,2,2,2,0,0
16,2000,0,3.20000004768372,1.39999997615814,76,90,18,430,51,4.30000019073486,2,2,0,0,0
16,2001,0,3.20000004768372,1.39999997615814,77,90,18,430,51,4.3600001335144,2,2,2,0,0
16,2002,0,3.20000004768372,1.39999997615814,78,90,18,430,51,4.30999994277954,2,2,1,0,0
16,2003,0,3.20000004768372,1.39999997615814,79,90,18,430,51,4.26000022888184,2,2,1,0,0
16,2004,0,3.20000004768372,1.39999997615814,80,100,18,430,51,4.20499992370605,2,2,1,0,0
27,1983,0,4.19999980926514,2.40000009536743,39,100,30,340,26,4.15000009536743,2,2,2,1,0
27,1984,0,4.19999980926514,2.40000009536743,40,100,30,340,26,4.34999990463257,2,2,2,1,0
27,1985,12.5,4.19999980926514,2.40000009536743,41,100,30,340,26,4.28999996185303,2,2,0,1,0
27,1986,0,4.19999980926514,2.40000009536743,42,100,30,340,26,4.09999990463257,2,2,0,1,0
27,1987,12.5,4.19999980926514,2.40000009536743,43,100,30,340,26,4.1399998664856,2,2,1,1,0
27,1988,0,4.19999980926514,2.40000009536743,44,100,30,340,26,4.07000017166138,2,2,2,1,0
27,1989,0,4.19999980926514,2.40000009536743,45,100,30,340,26,3.92000007629395,2,2,0,1,0
27,1990,0,4.19999980926514,2.40000009536743,46,100,30,340,26,4.51999998092651,2,2,0,1,0
27,1991,0,4.19999980926514,2.40000009536743,47,100,30,340,26,4.55999994277954,2,2,0,1,0
27,1992,0,4.19999980926514,2.40000009536743,48,100,30,340,26,4.34999990463257,2,2,0,1,0
27,1993,0,4.19999980926514,2.40000009536743,49,100,30,340,26,4.55000019073486,2,2,0,1,0
27,1994,0,4.19999980926514,2.40000009536743,50,100,30,340,26,4.36999988555908,2,2,1,1,0
27,1995,0,4.19999980926514,2.40000009536743,51,100,30,340,26,4.19000005722046,2,2,2,1,0
27,1996,0,4.19999980926514,2.40000009536743,52,100,30,340,26,4.28999996185303,2,2,1,1,0
27,1997,0,4.19999980926514,2.40000009536743,53,100,30,340,26,4.3899998664856,2,2,2,1,0
27,1998,0,4.19999980926514,2.40000009536743,54,100,30,340,26,4.26000022888184,2,2,1,1,0
27,1999,0,4.19999980926514,2.40000009536743,55,100,30,340,26,4.13000011444092,2,2,1,1,0
27,2000,0,4.19999980926514,2.40000009536743,56,80,30,340,26,4.21500015258789,2,2,1,1,0
27,2001,0,4.19999980926514,2.40000009536743,57,80,30,340,26,4.30000019073486,2,2,3,1,0
27,2002,0,4.19999980926514,2.40000009536743,58,80,30,340,26,4.42999982833862,2,2,2,1,0
27,2003,0,4.19999980926514,2.40000009536743,59,80,30,340,26,4.55999994277954,2,2,0,1,0
27,2004,0,4.19999980926514,2.40000009536743,60,90,30,340,26,4.82999992370605,2,2,0,1,0
21,1992,0,3.70000004768372,0.899999976158142,19,100,4,400,30,5.09999990463257,2,4,0,0,1
21,1993,0,3.70000004768372,0.899999976158142,20,100,4,400,30,5.28999996185303,2,4,0,0,1
21,1994,0,3.70000004768372,0.899999976158142,21,60.0000038146973,4,400,30,5.09999990463257,2,4,0,0,1
21,1995,0,3.70000004768372,0.899999976158142,22,70,4,400,30,4.90999984741211,2,4,0,0,1
21,1996,0,3.70000004768372,0.899999976158142,23,70,4,400,30,4.94999980926514,2,4,0,0,1
21,1997,0,3.70000004768372,0.899999976158142,24,80,4,400,30,4.98999977111816,2,4,0,0,1
21,1998,0,3.70000004768372,0.899999976158142,25,80,4,400,30,5.01999998092651,2,4,0,0,1
21,1999,0,3.70000004768372,0.899999976158142,26,90,4,400,30,5.05000019073486,2,4,0,0,1
21,2000,0,3.70000004768372,0.899999976158142,27,90,4,400,30,5.04500007629395,2,4,0,0,1
21,2001,0,3.70000004768372,0.899999976158142,28,90,4,400,30,5.03999996185303,2,4,0,0,1
21,2002,0,3.70000004768372,0.899999976158142,29,90,4,400,30,5.00500011444092,2,4,0,0,1
21,2003,0,3.70000004768372,0.899999976158142,30,80,4,400,30,4.96999979019165,2,4,0,0,1
21,2004,0,3.70000004768372,0.899999976158142,31,80,4,400,30,4.94000005722046,2,4,0,0,1
18,1983,0,3.29999995231628,0.800000011920929,136,100,15,350,13,4.90999984741211,2,4,3,1,1
18,1984,0,3.29999995231628,0.800000011920929,137,100,15,350,13,5.19999980926514,2,4,3,1,1
18,1985,0,3.29999995231628,0.800000011920929,138,100,15,350,13,5.26999998092651,2,4,4,1,1
18,1986,0,3.29999995231628,0.800000011920929,139,100,15,350,13,4.21999979019165,2,4,2,1,1
18,1987,0,3.29999995231628,0.800000011920929,140,100,15,350,13,5.09999990463257,2,4,1,1,1
18,1988,0,3.29999995231628,0.800000011920929,141,100,15,350,13,4.3600001335144,2,4,3,1,1
18,1989,0,3.29999995231628,0.800000011920929,142,100,15,350,13,4.40999984741211,2,4,1,1,1
18,1990,0,3.29999995231628,0.800000011920929,143,100,15,350,13,4.48999977111816,2,4,1,1,1
18,1991,0,3.29999995231628,0.800000011920929,144,100,15,350,13,3.91000008583069,2,4,5,1,1
18,1992,0,3.29999995231628,0.800000011920929,145,100,15,350,13,4.82000017166138,2,4,3,1,1
18,1993,0,3.29999995231628,0.800000011920929,146,100,15,350,13,4.92000007629395,2,4,1,1,1
18,1994,0,3.29999995231628,0.800000011920929,147,100,15,350,13,4.90500020980835,2,4,2,1,1
18,1995,0,3.29999995231628,0.800000011920929,148,100,15,350,13,4.8899998664856,2,4,1,1,1
18,1996,12.5,3.29999995231628,0.800000011920929,149,100,15,350,13,4.875,2,4,3,1,1
18,1997,0,3.29999995231628,0.800000011920929,150,100,15,350,13,4.8600001335144,2,4,3,1,1
18,1998,0,3.29999995231628,0.800000011920929,151,100,15,350,13,4.90500020980835,2,4,1,1,1
18,1999,0,3.29999995231628,0.800000011920929,152,70,15,350,13,4.94999980926514,2,4,2,1,1
18,2000,0,3.29999995231628,0.800000011920929,153,70,15,350,13,4.99499988555908,2,4,4,1,1
18,2001,0,3.29999995231628,0.800000011920929,154,70,15,350,13,5.03999996185303,2,4,1,1,1
18,2002,12.5,3.29999995231628,0.800000011920929,155,70,15,350,13,5.05499982833862,2,4,0,1,1
18,2003,12.5,3.29999995231628,0.800000011920929,156,70,15,350,13,5.07000017166138,2,4,1,1,1
18,2004,12.5,3.29999995231628,0.800000011920929,157,60.0000038146973,15,350,13,4.71500015258789,2,4,2,1,1
15,1983,0,3.20000004768372,0.400000005960464,27,90,21,390,34,4.3600001335144,2,2,1,1,0
15,1984,0,3.20000004768372,0.400000005960464,28,90,21,390,34,4.17999982833862,2,2,3,1,0
15,1985,12.5,3.20000004768372,0.400000005960464,29,90,21,390,34,4.09999990463257,2,2,3,1,0
15,1986,0,3.20000004768372,0.400000005960464,30,90,21,390,34,4.03999996185303,2,2,1,1,0
15,1987,0,3.20000004768372,0.400000005960464,31,90,21,390,34,4.13000011444092,2,2,1,1,0
15,1988,0,3.20000004768372,0.400000005960464,32,90,21,390,34,3.96000003814697,2,2,1,1,0
15,1989,0,3.20000004768372,0.400000005960464,33,90,21,390,34,3.94000005722046,2,2,1,1,0
15,1990,0,3.20000004768372,0.400000005960464,34,90,21,390,34,4.1399998664856,2,2,1,1,0
15,1991,0,3.20000004768372,0.400000005960464,35,100,21,390,34,3.70000004768372,2,2,2,1,0
15,1992,0,3.20000004768372,0.400000005960464,36,100,21,390,34,4.30999994277954,2,2,3,1,0
15,1993,0,3.20000004768372,0.400000005960464,37,100,21,390,34,4.21000003814697,2,2,1,1,0
15,1994,0,3.20000004768372,0.400000005960464,38,100,21,390,34,4.26999998092651,2,2,1,1,0
15,1995,0,3.20000004768372,0.400000005960464,39,100,21,390,34,4.32999992370605,2,2,2,1,0
15,1996,0,3.20000004768372,0.400000005960464,40,100,21,390,34,4.29500007629395,2,2,1,1,0
15,1997,0,3.20000004768372,0.400000005960464,41,100,21,390,34,4.26000022888184,2,2,4,1,0
15,1998,0,3.20000004768372,0.400000005960464,42,100,21,390,34,4.2350001335144,2,2,3,1,0
15,1999,0,3.20000004768372,0.400000005960464,43,100,21,390,34,4.21000003814697,2,2,1,1,0
15,2000,0,3.20000004768372,0.400000005960464,44,100,21,390,34,4.19500017166138,2,2,1,1,0
15,2001,0,3.20000004768372,0.400000005960464,45,70,21,390,34,4.17999982833862,2,2,2,1,0
15,2002,0,3.20000004768372,0.400000005960464,46,70,21,390,34,4.15000009536743,2,2,3,1,0
15,2003,0,3.20000004768372,0.400000005960464,47,70,21,390,34,4.11999988555908,2,2,2,1,0
15,2004,0,3.20000004768372,0.400000005960464,48,70,21,390,34,4.0149998664856,2,2,2,1,0
28,1983,0,4.59999990463257,3,139,90,34,300,23,3.91000008583069,1,3,6,1,1
